# device cooling down from about 30 °C
#rmin rmax central devtempsns
15564 15831 15635 4233
15562 15831 15635 4233
15565 15828 15633 4232
15563 15829 15632 4233
15561 15829 15632 4233
15560 15828 15634 4233
15565 15831 15631 4233
15560 15828 15633 4232
15559 15833 15633 4233
15563 15828 15634 4232
15560 15831 15631 4232
15564 15826 15631 4233
15561 15829 15631 4233
15558 15828 15633 4232
15554 15829 15632 4232
15563 15827 15633 4233
15557 15826 15636 4233
15562 15829 15632 4233
15554 15828 15633 4233
15557 15825 15635 4232
15560 15829 15632 4232
15557 15827 15633 4232
15559 15830 15631 4232
15561 15830 15632 4233
15565 15831 15631 4233
15561 15826 15631 4232
15561 15829 15633 4233
15560 15828 15633 4233
15560 15827 15633 4233
15557 15827 15632 4232
15552 15828 15631 4233
15555 15827 15629 4233
15565 15832 15637 4233
15564 15834 15635 4233
15565 15830 15634 4232
15566 15832 15633 4233
15567 15832 15632 4232
15565 15833 15634 4232
15565 15832 15631 4233
15564 15831 15631 4234
15565 15837 15632 4232
15565 15836 15632 4232
15566 15835 15633 4232
15563 15830 15632 4232
15561 15832 15632 4233
15566 15835 15636 4233
15564 15837 15636 4233
15563 15832 15636 4232
15564 15834 15634 4233
15563 15837 15634 4233
15569 15833 15634 4232
15565 15836 15633 4233
15566 15835 15634 4232
15563 15833 15633 4232
15564 15831 15635 4232
15564 15834 15635 4232
15562 15833 15637 4233
15567 15833 15636 4233
15566 15833 15636 4232
15566 15837 15634 4232
15564 15836 15631 4232
15561 15835 15632 4232
15562 15833 15630 4231
15562 15836 15632 4232
15564 15835 15632 4232
15562 15837 15633 4232
15560 15834 15635 4233
15564 15839 15633 4233
15559 15832 15632 4232
15565 15832 15634 4232
15561 15834 15638 4232
15565 15836 15637 4232
15561 15836 15633 4233
15565 15834 15632 4233
15558 15835 15630 4232
15563 15838 15631 4233
15561 15838 15634 4232
15564 15836 15632 4232
15561 15833 15635 4232
15563 15833 15633 4232
15560 15832 15634 4232
15561 15834 15636 4231
15557 15832 15634 4232
15562 15834 15631 4233
15563 15832 15631 4232
15560 15831 15633 4232
15558 15832 15634 4233
15561 15835 15632 4232
15558 15837 15635 4232
15558 15835 15633 4232
15560 15835 15633 4232
15563 15837 15634 4232
15563 15835 15633 4232
15566 15832 15635 4231
15568 15830 15636 4232
15561 15831 15637 4232
15562 15834 15636 4233
15562 15831 15636 4232
15563 15833 15636 4233
15565 15835 15640 4232
15560 15838 15636 4233
15562 15834 15634 4232
15563 15832 15633 4232
15561 15832 15636 4233
15558 15835 15635 4233
15562 15829 15635 4232
15563 15835 15634 4233
15566 15835 15635 4233
15564 15833 15633 4233
15562 15832 15634 4232
15559 15833 15634 4233
15566 15835 15636 4233
15557 15834 15637 4232
15560 15834 15634 4233
15556 15833 15635 4233
15560 15831 15634 4233
15563 15831 15636 4233
15563 15831 15634 4232
15566 15831 15636 4232
15562 15832 15635 4232
15563 15837 15633 4232
15560 15835 15632 4230
15556 15833 15634 4231
15556 15833 15631 4233
15562 15833 15633 4233
15561 15834 15636 4232
15560 15833 15634 4233
15559 15835 15634 4233
15559 15829 15636 4233
15563 15832 15635 4233
15558 15833 15635 4233
15564 15830 15633 4232
15565 15828 15633 4232
15564 15832 15635 4233
15555 15830 15633 4232
15562 15831 15632 4232
15562 15831 15634 4231
15565 15830 15631 4232
15559 15833 15633 4231
15559 15829 15638 4232
15565 15830 15637 4232
15563 15832 15636 4232
15562 15831 15631 4231
15559 15831 15634 4232
15560 15834 15633 4233
15565 15839 15633 4231
15567 15836 15633 4232
15564 15835 15635 4232
15565 15832 15630 4232
15564 15832 15635 4232
15559 15829 15637 4232
15562 15833 15636 4233
15561 15831 15636 4231
15556 15832 15639 4233
15571 15838 15637 4232
15571 15830 15636 4232
15567 15835 15635 4232
15569 15833 15636 4232
15565 15833 15635 4232
15566 15831 15630 4232
15564 15830 15633 4232
15564 15831 15632 4233
15564 15829 15631 4231
15568 15831 15632 4232
15565 15834 15631 4233
15567 15829 15631 4233
15568 15833 15631 4232
15565 15831 15629 4232
15563 15831 15631 4232
15570 15834 15630 4232
15563 15830 15631 4232
15570 15834 15631 4231
15568 15835 15631 4232
15567 15831 15633 4232
15567 15832 15631 4232
15561 15830 15632 4231
15563 15832 15628 4232
15561 15827 15627 4233
15563 15836 15631 4233
15561 15834 15630 4232
15563 15832 15629 4231
15564 15829 15629 4232
15561 15834 15629 4232
15564 15831 15630 4232
15566 15829 15630 4232
15564 15829 15629 4232
15559 15831 15627 4232
15559 15835 15628 4232
15558 15836 15629 4232
15562 15832 15628 4232
15559 15834 15630 4232
15562 15832 15630 4231
15563 15829 15630 4233
15564 15833 15629 4233
15564 15830 15630 4232
15563 15833 15629 4232
15566 15829 15628 4232
15564 15831 15627 4232
15558 15831 15627 4232
15559 15830 15628 4231
15563 15831 15626 4232
15560 15829 15626 4232
15562 15833 15628 4232
15567 15831 15627 4232
15559 15831 15626 4231
15561 15833 15625 4232
15564 15829 15624 4231
15562 15828 15626 4232
15562 15827 15626 4231
15560 15827 15627 4231
15561 15829 15628 4231
15561 15829 15630 4232
15560 15828 15631 4232
15558 15830 15629 4232
15557 15834 15630 4232
15569 15838 15636 4232
15569 15833 15636 4233
15564 15838 15633 4233
15566 15838 15635 4233
15567 15831 15637 4233
15567 15837 15634 4233
15564 15835 15635 4232
15567 15833 15632 4232
15563 15836 15632 4233
15563 15834 15632 4232
15563 15831 15632 4233
15564 15835 15632 4232
15563 15835 15631 4233
15566 15839 15630 4232
15566 15833 15630 4231
15566 15836 15632 4233
15567 15830 15631 4232
15566 15833 15633 4232
15566 15833 15630 4232
15565 15829 15631 4232
15567 15828 15633 4232
15564 15828 15633 4233
15566 15836 15633 4233
15566 15833 15635 4233
15563 15834 15632 4232
15561 15830 15632 4233
15564 15834 15631 4232
15567 15836 15630 4232
15568 15828 15626 4233
15566 15833 15629 4232
15562 15841 15628 4232
15567 15840 15629 4232
15570 15839 15631 4232
15570 15838 15632 4232
15564 15836 15631 4232
15566 15839 15631 4232
15563 15835 15627 4232
15564 15838 15628 4231
15565 15835 15630 4233
15567 15836 15628 4232
15566 15839 15628 4232
15563 15842 15627 4233
15565 15834 15627 4232
15566 15835 15630 4233
15568 15832 15628 4232
15564 15835 15632 4232
15565 15835 15631 4232
15564 15832 15629 4232
15564 15834 15628 4232
15567 15832 15630 4233
15564 15835 15629 4233
15565 15834 15628 4232
15565 15833 15628 4232
15567 15833 15629 4232
15566 15838 15630 4232
15566 15833 15633 4232
15569 15834 15633 4232
15569 15835 15632 4232
15568 15830 15631 4231
15565 15836 15629 4233
15566 15832 15629 4233
15571 15837 15638 4232
15567 15830 15638 4232
15567 15828 15638 4232
15568 15831 15637 4231
15566 15833 15637 4233
15567 15827 15638 4232
15562 15832 15637 4232
15565 15829 15637 4232
15564 15832 15640 4233
15561 15831 15639 4232
15560 15837 15638 4233
15564 15836 15637 4232
15564 15833 15638 4232
15562 15832 15635 4232
15562 15833 15636 4232
15564 15830 15637 4231
15566 15829 15637 4232
15565 15828 15636 4232
15564 15832 15637 4232
15561 15828 15636 4233
15560 15826 15632 4232
15564 15825 15635 4232
15561 15828 15634 4233
15558 15832 15637 4232
15560 15830 15637 4233
15562 15831 15637 4233
15560 15826 15634 4232
15562 15829 15634 4232
15561 15830 15634 4232
15563 15830 15638 4232
15560 15827 15639 4232
15564 15829 15636 4232
15565 15828 15636 4232
15562 15829 15635 4231
15563 15830 15635 4233
15560 15825 15635 4232
15566 15830 15633 4233
15562 15827 15635 4232
15566 15826 15634 4232
15566 15831 15635 4232
15564 15829 15636 4233
15563 15830 15632 4233
15563 15827 15634 4233
15562 15827 15635 4233
15566 15827 15634 4233
15560 15828 15634 4233
15564 15828 15635 4233
15563 15828 15634 4232
15559 15825 15635 4233
15564 15831 15635 4232
15559 15830 15639 4232
15562 15830 15637 4233
15566 15827 15641 4231
15566 15830 15639 4232
15565 15831 15640 4233
15566 15829 15635 4232
15564 15830 15635 4232
15563 15827 15637 4233
15558 15828 15636 4232
15563 15826 15637 4232
15561 15829 15634 4233
15564 15833 15635 4232
15569 15831 15633 4233
15566 15829 15634 4232
15567 15829 15635 4232
15566 15828 15636 4232
15568 15829 15632 4233
15568 15829 15634 4232
15565 15829 15632 4232
15565 15829 15629 4232
15565 15826 15631 4232
15560 15826 15632 4232
15565 15828 15631 4232
15560 15826 15633 4231
15565 15825 15633 4232
15564 15831 15634 4233
15560 15829 15633 4232
15563 15828 15634 4232
15565 15828 15634 4232
15564 15833 15633 4232
15561 15829 15631 4232
15563 15832 15631 4233
15562 15829 15632 4233
15565 15829 15633 4232
15567 15832 15632 4232
15567 15829 15632 4233
15563 15830 15631 4233
15564 15830 15633 4232
15561 15830 15634 4233
15564 15828 15636 4233
15566 15826 15633 4233
15563 15827 15633 4233
15567 15826 15637 4232
15568 15827 15637 4233
15566 15827 15636 4233
15566 15828 15635 4233
15566 15828 15637 4232
15565 15828 15637 4232
15564 15830 15634 4233
15567 15828 15631 4233
15560 15828 15634 4233
15563 15828 15633 4233
15564 15829 15632 4233
15564 15835 15634 4233
15567 15829 15634 4233
15565 15827 15634 4232
15564 15832 15632 4233
15564 15831 15634 4233
15564 15826 15632 4232
15565 15829 15632 4232
15564 15836 15633 4232
15566 15828 15634 4232
15565 15828 15633 4232
15566 15835 15632 4232
15565 15830 15634 4233
15565 15830 15632 4233
15565 15830 15633 4232
15564 15827 15633 4232
15563 15828 15634 4232
15562 15827 15631 4232
15564 15830 15632 4233
15564 15827 15633 4232
15561 15835 15636 4232
15563 15832 15633 4233
15559 15833 15633 4231
15557 15830 15632 4232
15560 15835 15633 4232
15563 15833 15634 4232
15560 15833 15632 4233
15554 15832 15637 4232
15558 15831 15638 4232
15561 15830 15636 4232
15558 15830 15638 4232
15560 15830 15637 4232
15561 15827 15635 4232
15562 15831 15635 4232
15562 15833 15635 4233
15559 15832 15633 4232
15560 15831 15634 4233
15560 15833 15634 4233
15557 15831 15631 4232
15561 15830 15629 4233
15560 15829 15631 4232
15559 15828 15633 4233
15561 15831 15632 4232
15557 15828 15631 4232
15558 15830 15631 4233
15557 15830 15635 4233
15556 15832 15635 4233
15553 15831 15634 4233
15555 15829 15633 4232
15559 15832 15634 4232
15557 15832 15635 4233
15557 15831 15632 4232
15559 15834 15637 4233
15557 15828 15634 4233
15555 15828 15633 4232
15555 15830 15634 4232
15558 15831 15636 4232
15555 15830 15635 4232
15554 15827 15635 4232
15554 15826 15636 4232
15554 15829 15632 4233
15554 15830 15634 4233
15555 15829 15632 4232
15555 15831 15633 4233
15554 15832 15632 4232
15555 15830 15631 4232
15556 15833 15631 4232
15556 15831 15632 4233
15558 15831 15633 4232
15557 15829 15631 4233
15558 15834 15633 4232
15552 15833 15630 4232
15558 15832 15631 4233
15554 15830 15633 4233
15555 15834 15631 4233
15556 15831 15633 4233
15557 15834 15633 4233
15560 15832 15636 4233
15550 15835 15634 4232
15554 15838 15634 4233
15554 15836 15636 4232
15565 15836 15635 4233
15569 15838 15632 4233
15567 15832 15630 4232
15563 15834 15631 4232
15568 15835 15628 4232
15565 15834 15630 4232
15565 15833 15630 4233
15562 15831 15628 4233
15563 15836 15628 4233
15559 15833 15633 4233
15564 15832 15631 4233
15560 15832 15633 4233
15565 15832 15632 4233
15566 15832 15633 4233
15563 15830 15633 4232
15565 15829 15632 4233
15564 15833 15631 4233
15561 15831 15631 4233
15564 15832 15629 4233
15562 15830 15631 4233
15559 15830 15633 4233
15564 15830 15634 4233
15561 15831 15632 4233
15565 15832 15634 4232
15560 15834 15633 4233
15562 15832 15631 4233
15567 15832 15633 4232
15565 15834 15632 4232
15563 15837 15634 4233
15562 15833 15633 4232
15565 15834 15632 4233
15565 15833 15634 4232
15566 15833 15633 4232
15562 15831 15633 4233
15565 15831 15630 4233
15565 15830 15632 4233
15564 15830 15633 4233
15564 15836 15634 4232
15565 15832 15633 4233
15566 15831 15631 4232
15569 15834 15630 4232
15568 15834 15632 4233
15564 15832 15632 4234
15563 15835 15631 4233
15564 15838 15632 4233
15565 15835 15633 4233
15566 15836 15630 4233
15567 15836 15628 4233
15570 15836 15629 4233
15567 15832 15630 4233
15566 15836 15631 4234
15571 15834 15630 4233
15565 15842 15628 4233
15564 15840 15631 4233
15564 15841 15631 4233
15566 15835 15632 4233
15561 15834 15633 4233
15566 15835 15629 4233
15564 15833 15631 4234
15564 15832 15628 4233
15570 15837 15630 4233
15568 15837 15638 4233
15566 15836 15636 4232
15566 15836 15634 4232
15565 15835 15635 4233
15564 15839 15635 4232
15568 15838 15637 4232
15564 15833 15637 4233
15567 15842 15634 4232
15564 15833 15638 4232
15563 15834 15641 4232
15564 15833 15639 4233
15566 15833 15641 4232
15567 15835 15638 4233
15564 15836 15636 4232
15563 15833 15640 4232
15563 15832 15636 4232
15566 15832 15637 4232
15563 15831 15638 4233
15559 15833 15636 4233
15565 15835 15635 4233
15561 15836 15632 4233
15562 15836 15632 4233
15561 15833 15632 4232
15559 15836 15633 4233
15560 15833 15634 4232
15560 15833 15635 4233
15554 15834 15635 4232
15561 15834 15634 4233
15566 15831 15632 4233
15562 15834 15632 4232
15562 15834 15631 4233
15559 15834 15633 4232
15561 15835 15636 4233
15561 15837 15637 4233
15558 15832 15634 4232
15562 15834 15635 4233
15562 15835 15631 4232
15562 15834 15633 4232
15562 15833 15633 4233
15564 15835 15633 4233
15563 15838 15633 4232
15561 15833 15632 4232
15562 15833 15633 4233
15561 15834 15636 4232
15561 15831 15639 4232
15560 15835 15632 4232
15561 15833 15633 4232
15563 15832 15634 4233
15565 15835 15633 4232
15561 15833 15632 4232
15563 15836 15635 4232
15561 15833 15631 4233
15564 15832 15632 4234
15560 15831 15634 4233
15564 15831 15634 4232
15562 15831 15635 4232
15565 15831 15632 4233
15563 15833 15634 4232
15563 15834 15633 4233
15563 15832 15633 4232
15561 15836 15634 4233
15569 15838 15638 4233
15567 15834 15635 4232
15563 15835 15634 4233
15563 15833 15637 4232
15564 15830 15635 4233
15563 15837 15636 4232
15564 15831 15635 4233
15559 15833 15635 4233
15559 15835 15636 4232
15563 15836 15636 4232
15560 15837 15631 4233
15563 15834 15631 4233
15560 15832 15632 4233
15563 15831 15635 4233
15561 15830 15634 4233
15562 15830 15638 4233
15564 15830 15635 4233
15559 15832 15634 4233
15564 15833 15634 4233
15563 15831 15634 4233
15566 15838 15634 4233
15561 15834 15632 4233
15562 15831 15630 4233
15566 15831 15630 4233
15565 15833 15632 4233
15564 15831 15629 4232
15566 15832 15630 4233
15561 15835 15628 4232
15561 15830 15627 4233
15563 15834 15627 4232
15561 15834 15630 4232
15563 15832 15629 4233
15561 15834 15629 4233
15561 15831 15629 4232
15560 15831 15628 4232
15560 15830 15630 4232
15561 15830 15631 4233
15558 15829 15630 4232
15563 15830 15628 4232
15562 15831 15626 4232
15557 15835 15630 4232
15559 15833 15633 4233
15558 15832 15631 4232
15557 15838 15631 4233
15562 15832 15634 4232
15558 15829 15633 4232
15554 15832 15631 4233
15559 15839 15633 4232
15559 15836 15632 4232
15561 15829 15631 4233
15563 15833 15628 4233
15561 15831 15628 4233
15562 15828 15630 4233
15561 15827 15631 4233
15559 15831 15629 4233
15557 15831 15627 4232
15562 15832 15627 4233
15561 15831 15629 4233
15556 15829 15627 4233
15563 15830 15630 4232
15564 15834 15628 4233
15567 15837 15635 4233
15564 15832 15633 4233
15568 15836 15632 4233
15566 15833 15637 4232
15565 15832 15634 4232
15566 15835 15633 4232
15564 15834 15635 4233
15565 15834 15635 4233
15565 15841 15637 4232
15563 15837 15634 4233
15566 15838 15635 4232
15565 15831 15635 4233
15565 15831 15633 4233
15561 15834 15633 4233
15567 15834 15631 4232
15566 15830 15633 4233
15567 15836 15634 4233
15563 15832 15629 4233
15564 15833 15633 4233
15567 15834 15635 4233
15561 15830 15634 4232
15566 15832 15635 4232
15563 15828 15633 4232
15563 15835 15633 4233
15566 15833 15637 4232
15566 15833 15634 4233
15562 15833 15634 4233
15565 15834 15635 4232
15562 15830 15634 4232
15564 15830 15635 4233
15562 15828 15633 4232
15559 15833 15633 4232
15565 15828 15632 4232
15563 15832 15633 4232
15563 15831 15632 4233
15564 15829 15634 4232
15563 15834 15633 4233
15562 15834 15633 4233
15561 15830 15628 4232
15562 15830 15630 4232
15563 15831 15633 4233
15559 15834 15634 4233
15562 15835 15632 4232
15561 15833 15634 4232
15564 15831 15632 4233
15559 15835 15633 4233
15566 15831 15634 4233
15563 15832 15635 4233
15561 15834 15633 4233
15562 15835 15631 4232
15567 15833 15629 4233
15562 15838 15631 4233
15564 15831 15631 4232
15567 15834 15631 4233
15563 15832 15632 4234
15564 15833 15633 4233
15564 15837 15633 4234
15560 15836 15631 4233
15560 15835 15630 4232
15555 15832 15629 4232
15561 15835 15630 4232
15569 15836 15635 4232
15560 15831 15632 4232
15562 15832 15634 4232
15563 15831 15633 4232
15563 15831 15633 4233
15563 15831 15632 4232
15561 15835 15631 4233
15562 15830 15632 4232
15560 15831 15632 4233
15558 15832 15634 4232
15562 15828 15636 4233
15562 15835 15635 4233
15559 15826 15638 4233
15560 15831 15637 4233
15560 15832 15638 4233
15562 15834 15638 4232
15561 15832 15636 4233
15561 15834 15637 4233
15564 15831 15636 4232
15563 15831 15636 4233
15560 15834 15636 4233
15564 15829 15638 4232
15558 15832 15636 4233
15558 15832 15636 4232
15563 15831 15637 4233
15562 15832 15637 4232
15561 15830 15634 4233
15563 15829 15634 4233
15566 15829 15635 4233
15563 15829 15631 4233
15565 15831 15634 4233
15564 15832 15634 4233
15563 15830 15632 4233
15565 15830 15633 4233
15561 15833 15632 4233
15562 15835 15635 4234
15563 15832 15636 4232
15562 15834 15635 4233
15563 15828 15632 4233
15562 15831 15632 4232
15561 15833 15633 4233
15560 15832 15633 4233
15560 15831 15635 4233
15562 15836 15635 4233
15563 15830 15634 4232
15565 15830 15635 4232
15565 15830 15636 4233
15567 15830 15639 4232
15563 15830 15638 4232
15558 15827 15637 4232
15560 15825 15638 4233
15560 15830 15639 4232
15563 15828 15638 4232
15564 15826 15638 4233
15565 15829 15638 4233
15563 15832 15637 4233
15563 15831 15637 4233
15566 15833 15633 4233
15560 15831 15633 4233
15564 15832 15634 4232
15559 15831 15635 4233
15567 15833 15634 4233
15568 15829 15632 4232
15568 15830 15633 4233
15565 15833 15634 4233
15567 15832 15632 4233
15567 15832 15632 4233
15564 15833 15633 4232
15563 15828 15632 4233
15567 15830 15632 4233
15567 15831 15630 4233
15566 15831 15629 4233
15568 15828 15629 4233
15564 15830 15631 4233
15564 15833 15631 4234
15568 15828 15630 4234
15563 15832 15628 4233
15566 15831 15629 4233
15567 15835 15631 4233
15569 15834 15632 4233
15566 15832 15631 4233
15567 15833 15630 4234
15566 15833 15628 4233
15565 15833 15629 4233
15563 15831 15629 4233
15567 15833 15630 4233
15565 15829 15629 4233
15564 15830 15627 4233
15568 15828 15630 4233
15566 15832 15628 4232
15570 15834 15627 4233
15568 15833 15630 4233
15563 15832 15629 4232
15562 15833 15627 4232
15568 15835 15629 4233
15567 15836 15631 4232
15569 15831 15630 4232
15566 15831 15629 4233
15561 15835 15629 4232
15564 15831 15629 4233
15561 15829 15630 4234
15564 15830 15629 4233
15559 15833 15631 4234
15563 15831 15632 4233
15562 15831 15633 4233
15563 15830 15632 4233
15564 15831 15631 4233
15560 15832 15631 4233
15565 15830 15629 4232
15562 15833 15628 4232
15563 15832 15631 4232
15565 15833 15630 4232
15565 15832 15630 4233
15563 15835 15630 4233
15562 15831 15629 4233
15565 15831 15626 4233
15563 15830 15629 4232
15565 15829 15632 4233
15566 15832 15632 4234
15567 15834 15630 4232
15563 15833 15629 4232
15566 15834 15627 4233
15567 15835 15636 4233
15565 15832 15636 4233
15565 15830 15633 4233
15562 15831 15634 4232
15564 15833 15632 4233
15559 15829 15636 4233
15565 15829 15637 4233
15564 15829 15638 4233
15565 15829 15637 4232
15563 15829 15637 4233
15561 15829 15639 4234
15561 15833 15638 4233
15562 15832 15637 4233
15561 15829 15636 4232
15560 15829 15639 4233
15563 15828 15638 4232
15562 15828 15637 4232
15559 15829 15637 4233
15558 15828 15635 4233
15566 15831 15636 4233
15565 15828 15636 4233
15560 15827 15635 4233
15565 15829 15636 4233
15563 15830 15635 4234
15558 15827 15636 4233
15564 15828 15638 4233
15561 15830 15638 4233
15563 15829 15639 4232
15560 15828 15639 4233
15562 15832 15638 4233
15560 15831 15634 4233
15562 15830 15634 4233
15566 15826 15633 4233
15567 15834 15637 4233
15564 15831 15637 4234
15566 15830 15638 4233
15565 15831 15639 4233
15563 15828 15636 4232
15563 15830 15635 4233
15562 15830 15635 4233
15559 15832 15634 4233
15558 15832 15634 4233
15556 15829 15636 4232
15557 15833 15636 4233
15557 15828 15634 4232
15561 15831 15638 4233
15565 15829 15635 4232
15564 15830 15635 4233
15564 15830 15633 4232
15560 15830 15633 4232
15562 15832 15633 4233
15557 15829 15633 4233
15560 15833 15634 4234
15564 15831 15635 4233
15561 15832 15634 4233
15559 15830 15635 4233
15559 15828 15632 4233
15560 15829 15633 4233
15558 15829 15632 4233
15561 15828 15633 4232
15562 15828 15635 4232
15569 15833 15635 4233
15569 15833 15634 4232
15567 15830 15632 4232
15567 15831 15634 4232
15566 15830 15632 4233
15564 15833 15634 4232
15570 15833 15634 4233
15568 15831 15634 4232
15567 15829 15632 4233
15566 15832 15634 4233
15565 15829 15633 4232
15565 15829 15633 4232
15567 15828 15634 4232
15571 15827 15636 4232
15564 15830 15635 4233
15566 15830 15639 4232
15565 15827 15639 4233
15567 15827 15639 4232
15566 15829 15638 4232
15565 15829 15635 4233
15566 15829 15636 4233
15566 15828 15634 4233
15564 15829 15637 4233
15569 15828 15637 4232
15562 15831 15633 4232
15564 15833 15632 4232
15563 15832 15632 4232
15562 15828 15634 4233
15565 15831 15634 4233
15563 15829 15636 4233
15564 15829 15639 4232
15563 15828 15639 4233
15562 15832 15636 4233
15563 15833 15637 4233
15563 15833 15635 4233
15562 15834 15636 4233
15562 15834 15637 4233
15563 15829 15636 4233
15564 15831 15634 4233
15565 15830 15633 4233
15567 15831 15638 4233
15563 15835 15636 4234
15563 15834 15636 4232
15565 15831 15637 4234
15565 15831 15634 4233
15563 15830 15636 4233
15563 15834 15637 4234
15563 15832 15633 4232
15563 15833 15634 4233
15564 15832 15636 4233
15561 15830 15635 4232
15563 15831 15636 4233
15564 15830 15638 4233
15561 15832 15636 4232
15563 15834 15638 4233
15562 15831 15638 4233
15563 15833 15637 4233
15563 15831 15638 4234
15564 15830 15636 4233
15561 15829 15638 4232
15561 15830 15637 4233
15567 15836 15637 4233
15568 15838 15636 4233
15568 15835 15635 4233
15566 15837 15631 4234
15563 15831 15632 4233
15562 15833 15631 4233
15567 15833 15634 4233
15564 15832 15630 4232
15565 15833 15631 4233
15565 15837 15629 4234
15565 15831 15627 4233
15563 15832 15628 4233
15567 15832 15628 4234
15563 15833 15631 4233
15561 15832 15629 4233
15563 15832 15630 4233
15564 15831 15631 4232
15562 15829 15634 4233
15563 15831 15633 4233
15566 15828 15632 4232
15564 15831 15635 4233
15560 15831 15633 4233
15561 15830 15633 4233
15558 15831 15631 4233
15559 15830 15630 4234
15560 15829 15631 4233
15565 15831 15631 4233
15562 15830 15630 4233
15561 15831 15630 4232
15559 15830 15631 4233
15565 15833 15631 4232
15564 15831 15631 4233
15563 15832 15629 4233
15562 15831 15627 4233
15562 15827 15629 4233
15562 15833 15629 4232
15562 15827 15627 4233
15563 15829 15628 4232
15562 15834 15628 4232
15563 15834 15628 4232
15562 15836 15628 4233
15561 15830 15628 4233
15561 15833 15628 4232
15556 15834 15631 4232
15558 15834 15629 4232
15561 15834 15627 4232
15560 15831 15627 4233
15558 15831 15628 4232
15560 15834 15627 4232
15558 15832 15627 4232
15559 15832 15625 4232
15556 15832 15627 4232
15559 15831 15625 4232
15561 15832 15626 4232
15561 15832 15627 4232
15559 15830 15629 4232
15562 15832 15627 4233
15562 15833 15627 4232
15560 15834 15629 4232
15560 15836 15631 4234
15562 15833 15629 4231
15568 15834 15634 4232
15563 15834 15635 4232
15562 15832 15635 4232
15562 15830 15637 4232
15564 15831 15635 4232
15565 15833 15635 4232
15560 15832 15635 4233
15562 15837 15634 4233
15566 15837 15632 4233
15564 15834 15635 4232
15565 15832 15635 4232
15562 15832 15633 4231
15561 15831 15634 4232
15561 15834 15634 4232
15561 15831 15634 4233
15561 15832 15635 4233
15560 15835 15634 4232
15563 15833 15633 4231
15562 15831 15633 4232
15562 15830 15632 4232
15559 15831 15632 4231
15560 15834 15631 4232
15562 15832 15633 4233
15563 15833 15632 4232
15565 15833 15629 4233
15564 15831 15627 4233
15561 15832 15632 4233
15559 15831 15631 4232
15559 15833 15630 4232
15561 15828 15631 4232
15563 15831 15630 4232
15561 15830 15629 4233
15563 15830 15628 4232
15562 15832 15631 4232
15560 15836 15631 4232
15559 15832 15629 4233
15562 15832 15629 4232
15564 15834 15630 4233
15558 15830 15631 4232
15561 15837 15629 4232
15561 15833 15629 4233
15564 15834 15628 4232
15561 15834 15629 4232
15559 15832 15630 4233
15561 15832 15635 4232
15566 15833 15634 4233
15558 15831 15635 4232
15558 15834 15633 4232
15563 15836 15635 4233
15563 15831 15634 4233
15563 15831 15635 4232
15561 15833 15631 4232
15560 15834 15631 4233
15559 15831 15632 4232
15562 15836 15634 4232
15563 15831 15633 4232
15561 15836 15633 4233
15561 15835 15631 4232
15561 15832 15629 4232
15562 15832 15633 4232
15558 15833 15628 4232
15567 15833 15640 4232
15567 15832 15640 4232
15571 15835 15636 4231
15569 15834 15641 4231
15567 15835 15640 4232
15566 15831 15639 4232
15566 15833 15639 4232
15565 15832 15641 4232
15570 15831 15640 4232
15565 15831 15639 4232
15566 15835 15640 4232
15566 15833 15638 4232
15565 15832 15638 4231
15567 15830 15636 4232
15564 15833 15636 4232
15560 15832 15640 4233
15564 15833 15640 4232
15565 15831 15637 4233
15566 15832 15639 4232
15565 15833 15639 4232
15562 15833 15640 4232
15567 15834 15638 4232
15565 15833 15638 4232
15562 15836 15638 4233
15564 15831 15637 4233
15565 15837 15638 4232
15569 15835 15638 4232
15565 15835 15637 4232
15568 15830 15638 4233
15564 15831 15637 4232
15565 15833 15636 4233
15564 15837 15634 4232
15567 15834 15635 4232
15566 15836 15634 4232
15564 15833 15633 4233
15565 15835 15637 4232
15566 15836 15637 4232
15565 15835 15637 4232
15563 15835 15638 4232
15562 15836 15638 4232
15559 15832 15637 4232
15566 15832 15637 4232
15565 15830 15638 4232
15565 15833 15640 4232
15565 15834 15640 4232
15567 15835 15638 4232
15567 15834 15637 4233
15565 15834 15638 4232
15568 15836 15637 4232
15565 15833 15638 4233
15566 15832 15639 4232
15563 15838 15636 4232
15561 15851 15633 4232
15562 15845 15635 4232
15562 15850 15635 4232
15564 15848 15638 4232
15562 15853 15637 4232
15565 15851 15637 4232
15564 15848 15636 4231
15567 15852 15638 4232
15565 15848 15639 4232
15571 15836 15636 4232
15568 15831 15637 4233
15566 15831 15635 4232
15570 15833 15636 4232
15561 15832 15631 4233
15564 15831 15633 4232
15567 15830 15633 4233
15567 15832 15632 4232
15562 15832 15632 4232
15562 15833 15633 4232
15563 15833 15633 4232
15564 15831 15630 4232
15563 15829 15630 4232
15566 15834 15632 4232
15567 15833 15630 4232
15566 15833 15629 4232
15560 15829 15632 4231
15559 15829 15631 4232
15564 15833 15631 4231
15559 15831 15632 4232
15561 15828 15628 4232
15559 15833 15630 4232
15559 15832 15632 4233
15559 15830 15635 4233
15562 15830 15633 4231
15556 15827 15633 4231
15559 15834 15635 4231
15560 15829 15634 4232
15567 15834 15633 4232
15563 15831 15634 4232
15565 15833 15633 4232
15560 15836 15634 4232
15558 15832 15635 4232
15564 15831 15635 4232
