#rmin rmax central devtempsns
# tap water initially at roughly 17 °C
15524 16136 15614 4278
15527 16133 15613 4278
15524 16135 15612 4277
15521 16133 15612 4276
15519 16129 15613 4277
15516 16128 15609 4277
15518 16135 15609 4277
15542 16143 15618 4278
15528 16147 15618 4278
15528 16140 15620 4277
15534 16142 15621 4277
15535 16142 15619 4277
15526 16142 15616 4277
15533 16141 15619 4278
15528 16141 15617 4277
15529 16143 15619 4278
15526 16144 15622 4278
15532 16139 15622 4277
15527 16134 15621 4277
15529 16140 15620 4277
15526 16140 15620 4277
15532 16136 15622 4277
15526 16140 15620 4277
15526 16139 15617 4278
15530 16137 15616 4277
15531 16135 15617 4278
15528 16137 15621 4278
15532 16143 15620 4278
15526 16139 15617 4277
15536 16144 15621 4278
15531 16137 15619 4277
15530 16139 15619 4277
15534 16139 15619 4276
15534 16136 15615 4277
15532 16139 15616 4278
15530 16139 15616 4278
15531 16137 15617 4277
15531 16135 15617 4276
15534 16136 15618 4278
15530 16136 15616 4278
15530 16133 15617 4278
15525 16135 15615 4277
15532 16134 15614 4277
15525 16132 15616 4277
15539 16142 15621 4277
15541 16143 15619 4277
15539 16142 15618 4277
15532 16141 15617 4276
15536 16141 15618 4278
15532 16139 15617 4277
15537 16144 15617 4277
15537 16147 15616 4278
15532 16141 15615 4277
15532 16140 15613 4277
15534 16140 15617 4277
15533 16141 15617 4277
15536 16139 15618 4278
15530 16144 15614 4278
15532 16141 15615 4277
15534 16139 15614 4277
15534 16143 15615 4278
15537 16138 15612 4277
15537 16143 15613 4278
15531 16142 15614 4277
15534 16139 15616 4277
15531 16139 15614 4277
15531 16140 15616 4277
15533 16143 15615 4278
15530 16141 15613 4277
15532 16143 15617 4278
15529 16139 15615 4277
15529 16144 15613 4277
15530 16136 15613 4276
15530 16138 15612 4277
15533 16135 15613 4278
15528 16138 15613 4277
15529 16137 15613 4278
15531 16138 15617 4277
15531 16138 15616 4277
15525 16137 15617 4279
15532 16140 15616 4277
15528 16139 15620 4277
15536 16137 15617 4278
15532 16130 15620 4276
15534 16132 15621 4277
15527 16132 15620 4278
15530 16131 15620 4278
15536 16131 15621 4277
15532 16137 15619 4278
15528 16136 15619 4278
15533 16135 15617 4278
15531 16131 15618 4278
15537 16132 15622 4279
15533 16133 15617 4278
15534 16130 15618 4278
15539 16131 15618 4277
15532 16133 15617 4278
15531 16133 15616 4277
15532 16136 15619 4277
15533 16130 15617 4277
15527 16130 15617 4277
15529 16132 15617 4279
15527 16130 15613 4277
15526 16134 15614 4278
15526 16132 15615 4277
15533 16131 15616 4278
15528 16128 15619 4278
15527 16134 15620 4278
15527 16135 15620 4278
15524 16136 15618 4278
15527 16136 15618 4277
15527 16136 15619 4277
15532 16132 15618 4278
15524 16137 15618 4279
15536 16133 15621 4278
15525 16135 15619 4277
15527 16134 15617 4278
15529 16140 15617 4278
15534 16140 15620 4277
15533 16145 15620 4278
15534 16139 15617 4277
15534 16147 15616 4278
15533 16140 15617 4278
15531 16144 15619 4277
15534 16137 15619 4277
15534 16137 15620 4277
15533 16143 15619 4278
15534 16135 15620 4278
15531 16137 15620 4278
15532 16136 15621 4277
15534 16135 15619 4277
15532 16136 15620 4278
15529 16134 15617 4277
15535 16133 15618 4278
15533 16135 15618 4278
15530 16135 15618 4277
15533 16136 15619 4277
15531 16136 15619 4278
15534 16134 15620 4278
15530 16137 15620 4278
15530 16136 15620 4278
15534 16135 15620 4278
15535 16131 15621 4279
15534 16132 15623 4278
15531 16134 15620 4278
15530 16133 15621 4278
15528 16136 15619 4277
15533 16131 15619 4278
15532 16135 15619 4277
15533 16132 15621 4278
15533 16136 15619 4277
15535 16132 15619 4278
15534 16132 15618 4277
15532 16136 15616 4278
15532 16134 15617 4278
15534 16142 15620 4278
15535 16141 15619 4277
15537 16139 15619 4277
15534 16140 15618 4278
15536 16137 15615 4278
15535 16140 15616 4278
15532 16138 15615 4278
15534 16136 15616 4277
15529 16139 15614 4278
15536 16140 15614 4278
15530 16140 15616 4278
15535 16136 15617 4278
15533 16137 15616 4278
15536 16141 15615 4278
15536 16139 15614 4277
15535 16140 15615 4278
15530 16140 15614 4277
15531 16139 15616 4278
15530 16140 15615 4277
15533 16138 15614 4277
15535 16137 15614 4277
15530 16139 15616 4278
15530 16135 15614 4278
15534 16132 15614 4277
15533 16140 15615 4278
15533 16139 15614 4279
15533 16139 15614 4277
15533 16134 15614 4278
15534 16136 15616 4278
15535 16139 15616 4279
15533 16135 15616 4278
15531 16134 15618 4278
15532 16133 15617 4278
15537 16136 15616 4277
15531 16138 15618 4278
15537 16135 15620 4278
15534 16136 15617 4278
15533 16143 15620 4278
15537 16143 15617 4277
15540 16143 15618 4277
15540 16143 15618 4277
15538 16142 15618 4278
15534 16146 15617 4277
15533 16146 15616 4278
15533 16144 15616 4277
15535 16147 15617 4278
15535 16141 15617 4278
15532 16138 15614 4277
15536 16137 15617 4277
15535 16142 15616 4277
15535 16142 15615 4277
15536 16142 15616 4278
15536 16145 15616 4276
15533 16141 15618 4278
15537 16141 15617 4277
15537 16146 15615 4278
15529 16141 15616 4277
15531 16148 15617 4277
15534 16146 15617 4277
15535 16145 15621 4278
15529 16149 15621 4277
15530 16146 15619 4277
15527 16145 15619 4277
15533 16150 15620 4277
15528 16142 15616 4277
15532 16143 15618 4278
15527 16140 15618 4278
15529 16144 15617 4278
15524 16141 15615 4278
15523 16147 15614 4278
15524 16143 15617 4278
15533 16144 15618 4277
15528 16145 15617 4277
15530 16146 15618 4278
15539 16144 15622 4278
15539 16144 15619 4278
15542 16142 15617 4278
15540 16139 15617 4278
15539 16141 15619 4277
15542 16144 15619 4277
15534 16140 15620 4277
15529 16142 15617 4276
15537 16144 15618 4277
15537 16134 15618 4277
15539 16139 15620 4277
15536 16147 15618 4278
15538 16146 15620 4277
15534 16144 15619 4277
15535 16144 15618 4277
15534 16144 15620 4277
15536 16144 15620 4278
15538 16147 15621 4276
15536 16147 15619 4277
15537 16144 15618 4277
15536 16142 15620 4278
15536 16148 15617 4277
15532 16146 15618 4277
15536 16147 15620 4277
15533 16147 15616 4278
15537 16149 15616 4277
15536 16146 15618 4278
15538 16143 15618 4279
15536 16148 15616 4277
15535 16150 15618 4276
15540 16144 15619 4277
15536 16150 15618 4278
15537 16145 15620 4277
15535 16150 15621 4278
15538 16146 15621 4277
15538 16147 15619 4277
15532 16147 15620 4276
15537 16146 15618 4277
15537 16137 15616 4277
15540 16139 15614 4277
15540 16140 15616 4277
15539 16141 15616 4276
15536 16133 15612 4277
15534 16139 15614 4276
15539 16136 15615 4277
15540 16139 15615 4277
15536 16135 15616 4277
15539 16144 15615 4277
15537 16137 15614 4276
15534 16138 15614 4277
15539 16141 15618 4278
15538 16137 15615 4277
15538 16137 15614 4277
15538 16140 15615 4277
15536 16141 15612 4276
15539 16140 15614 4278
15535 16144 15613 4277
15540 16142 15613 4278
15535 16138 15614 4277
15536 16140 15613 4276
15535 16143 15614 4277
15534 16140 15612 4277
15533 16138 15613 4276
15536 16142 15612 4277
15529 16144 15614 4276
15533 16144 15613 4277
15533 16143 15613 4276
15535 16147 15611 4277
15535 16145 15613 4277
15533 16147 15614 4277
15536 16146 15613 4276
15535 16144 15611 4278
15533 16142 15611 4277
15535 16144 15611 4277
15539 16146 15623 4277
15541 16147 15622 4277
15535 16149 15619 4277
15537 16156 15617 4277
15535 16150 15615 4276
15530 16147 15616 4277
15535 16151 15617 4277
15536 16150 15617 4276
15531 16149 15615 4277
15538 16150 15619 4278
15536 16146 15617 4278
15538 16144 15615 4276
15533 16144 15617 4277
15535 16145 15615 4277
15530 16145 15617 4277
15537 16143 15617 4277
15532 16142 15617 4276
15537 16144 15615 4277
15540 16143 15616 4277
15537 16141 15615 4277
15537 16140 15612 4277
15532 16137 15615 4277
15535 16140 15618 4276
15530 16144 15618 4277
15534 16146 15616 4277
15537 16143 15616 4277
15533 16138 15619 4278
15534 16140 15617 4277
15535 16138 15616 4278
15538 16140 15616 4277
15539 16136 15616 4278
15534 16141 15617 4277
15536 16141 15616 4277
15533 16141 15616 4277
15534 16141 15616 4277
15532 16138 15615 4277
15533 16137 15615 4277
15538 16142 15619 4278
15539 16140 15622 4278
15541 16144 15623 4276
15539 16144 15624 4278
15538 16142 15622 4277
15538 16142 15620 4278
15536 16142 15620 4277
15536 16144 15624 4276
15536 16141 15625 4277
15536 16141 15623 4277
15536 16141 15623 4276
15537 16142 15622 4277
15537 16144 15621 4277
15535 16144 15622 4276
15534 16145 15622 4277
15533 16141 15626 4278
15537 16148 15627 4278
15540 16151 15626 4279
15538 16142 15624 4279
15537 16143 15624 4278
15533 16142 15620 4278
15538 16145 15619 4278
15536 16148 15620 4278
15533 16141 15621 4278
15534 16139 15621 4278
15531 16146 15622 4278
15537 16142 15620 4277
15537 16140 15620 4279
15535 16140 15620 4278
15538 16140 15618 4277
15535 16140 15619 4277
15531 16140 15618 4277
15533 16142 15620 4277
15534 16145 15623 4278
15535 16143 15623 4277
15537 16143 15622 4278
15532 16141 15621 4277
15534 16144 15622 4277
15532 16143 15619 4276
15531 16142 15620 4276
15533 16144 15620 4277
15531 16141 15620 4277
15533 16138 15617 4276
15535 16135 15618 4277
15539 16143 15619 4277
15534 16140 15618 4277
15530 16141 15616 4277
15536 16135 15617 4278
15534 16139 15616 4276
15536 16142 15616 4277
15525 16140 15616 4277
15535 16142 15614 4276
15532 16139 15619 4277
15532 16137 15618 4277
15532 16139 15619 4276
15524 16137 15615 4277
15528 16137 15613 4277
15529 16140 15614 4277
15523 16138 15615 4277
15527 16136 15616 4276
15527 16137 15619 4277
15528 16142 15617 4277
15532 16135 15617 4277
15530 16137 15619 4277
15531 16137 15616 4276
15531 16139 15615 4277
15532 16138 15615 4277
15534 16140 15616 4277
15532 16136 15616 4277
15531 16136 15616 4277
15539 16140 15614 4276
15529 16138 15618 4277
15529 16139 15615 4277
15528 16140 15615 4277
15544 16155 15626 4277
15543 16148 15625 4277
15545 16151 15626 4277
15542 16149 15621 4277
15543 16149 15624 4276
15542 16148 15622 4276
15542 16154 15624 4278
15543 16145 15621 4277
15544 16149 15625 4278
15545 16145 15623 4276
15541 16154 15622 4277
15539 16150 15620 4277
15543 16150 15619 4277
15540 16150 15619 4278
15540 16148 15619 4277
15540 16148 15621 4276
15538 16149 15619 4276
15540 16150 15621 4277
15538 16151 15623 4278
15537 16146 15624 4277
15539 16150 15625 4277
15540 16148 15626 4277
15539 16148 15624 4276
15536 16150 15625 4277
15535 16152 15625 4277
15539 16152 15624 4278
15539 16148 15622 4277
15538 16147 15620 4277
15540 16149 15624 4277
15545 16149 15623 4277
15540 16145 15624 4277
15540 16146 15625 4277
15539 16149 15625 4276
15544 16145 15625 4277
15535 16147 15623 4277
15536 16146 15625 4278
15535 16146 15624 4277
15537 16151 15624 4278
15535 16150 15622 4277
15537 16149 15622 4276
15534 16153 15621 4277
15537 16149 15626 4277
15534 16146 15622 4277
15541 16152 15621 4277
15540 16149 15619 4277
15538 16148 15618 4276
15538 16147 15617 4278
15534 16146 15617 4277
15534 16149 15618 4277
15538 16146 15621 4277
15544 16149 15622 4277
15537 16146 15625 4278
15536 16148 15621 4277
15541 16146 15621 4277
15536 16145 15621 4277
15532 16143 15622 4277
15531 16143 15618 4276
15538 16142 15619 4277
15540 16144 15620 4277
15537 16142 15619 4278
15536 16141 15620 4276
15539 16149 15619 4277
15535 16146 15620 4277
15534 16148 15620 4277
15536 16147 15623 4277
15533 16148 15622 4277
15532 16147 15623 4276
15531 16146 15620 4277
15536 16146 15622 4277
15537 16144 15622 4277
15534 16147 15621 4277
15533 16141 15620 4277
15533 16142 15620 4277
15534 16143 15621 4277
15539 16143 15622 4277
15540 16138 15622 4277
15536 16140 15617 4278
15536 16140 15618 4277
15531 16142 15621 4276
15534 16140 15619 4277
15534 16140 15617 4276
15529 16143 15620 4277
15536 16143 15619 4277
15529 16139 15618 4277
15529 16141 15617 4277
15530 16138 15615 4277
15532 16138 15617 4276
15527 16139 15619 4276
15533 16137 15621 4277
15536 16141 15619 4277
15535 16135 15618 4277
15536 16139 15620 4277
15531 16140 15619 4277
15529 16138 15619 4277
15532 16143 15619 4277
15533 16141 15622 4278
15530 16141 15623 4276
15532 16140 15620 4277
15539 16138 15622 4277
15536 16140 15622 4277
15532 16143 15621 4278
15532 16141 15622 4276
15535 16142 15622 4277
15532 16138 15621 4278
15534 16143 15619 4278
15528 16139 15622 4278
15537 16144 15622 4277
15536 16143 15623 4278
15534 16138 15622 4278
15536 16141 15619 4278
15531 16141 15618 4277
15534 16150 15621 4277
15529 16143 15620 4278
15536 16146 15619 4277
15534 16146 15618 4278
15537 16151 15617 4277
15534 16145 15619 4278
15536 16147 15619 4278
15538 16145 15618 4278
15535 16146 15618 4277
15532 16143 15619 4277
15537 16143 15616 4278
15532 16150 15617 4277
15533 16150 15616 4276
15531 16150 15618 4277
15532 16145 15620 4277
15534 16147 15622 4278
15534 16148 15619 4277
15534 16148 15618 4277
15533 16148 15621 4278
15536 16145 15621 4277
15530 16145 15620 4277
15535 16144 15617 4276
15536 16148 15618 4277
15537 16147 15617 4277
15538 16146 15620 4278
15537 16144 15617 4277
15539 16144 15618 4278
15532 16147 15619 4278
15539 16142 15619 4277
15537 16143 15617 4278
15535 16146 15615 4277
15533 16142 15615 4277
15534 16145 15616 4277
15533 16143 15615 4277
15534 16143 15616 4277
15536 16149 15616 4277
15534 16143 15617 4276
15535 16152 15623 4277
15537 16156 15623 4278
15533 16150 15621 4277
15536 16153 15617 4277
15531 16148 15618 4276
15535 16152 15617 4277
15538 16145 15616 4277
15537 16150 15616 4277
15539 16149 15618 4277
15533 16154 15615 4277
15532 16150 15616 4276
15537 16158 15615 4277
15536 16156 15616 4277
15536 16149 15616 4277
15530 16157 15617 4277
15534 16152 15616 4277
15536 16157 15617 4277
15533 16158 15616 4277
15535 16151 15618 4277
15530 16155 15618 4277
15533 16153 15617 4277
15531 16154 15618 4277
15528 16152 15615 4277
15533 16155 15618 4276
15532 16156 15619 4276
15536 16159 15622 4277
15535 16153 15618 4277
15537 16152 15618 4277
15533 16158 15617 4277
15533 16157 15616 4276
15531 16155 15616 4276
15532 16158 15617 4277
15533 16156 15619 4277
15535 16153 15618 4277
15529 16157 15616 4277
15528 16151 15618 4276
15535 16154 15616 4277
15539 16146 15622 4277
15537 16144 15619 4278
15537 16142 15619 4277
15538 16144 15619 4277
15533 16141 15619 4276
15533 16142 15618 4277
15531 16140 15619 4277
15531 16140 15618 4277
15533 16138 15620 4277
15537 16141 15621 4277
15541 16140 15621 4277
15534 16143 15620 4277
15535 16143 15618 4277
15537 16143 15619 4277
15540 16141 15621 4276
15538 16141 15620 4277
15536 16139 15621 4278
15535 16136 15622 4277
15535 16138 15618 4277
15536 16141 15619 4278
15538 16141 15618 4277
15532 16145 15618 4277
15538 16140 15617 4277
15535 16140 15618 4276
15534 16143 15618 4277
15537 16145 15623 4277
15533 16144 15625 4277
15530 16139 15624 4278
15533 16140 15624 4277
15534 16144 15622 4278
15536 16145 15622 4277
15539 16142 15619 4277
15534 16146 15619 4277
15536 16145 15617 4277
15535 16142 15619 4277
15534 16148 15620 4278
15533 16137 15620 4276
15535 16149 15619 4277
15531 16145 15616 4277
15533 16148 15614 4277
15530 16143 15616 4278
15527 16143 15615 4276
15527 16145 15614 4278
15529 16144 15611 4277
15533 16139 15614 4277
15528 16145 15612 4277
15528 16142 15613 4277
15522 16139 15612 4278
15528 16136 15614 4278
15531 16144 15613 4277
15529 16146 15613 4276
15528 16143 15613 4277
15528 16144 15614 4278
15529 16141 15616 4278
15523 16142 15612 4277
15524 16142 15617 4278
15529 16138 15612 4277
15530 16138 15615 4278
15528 16141 15612 4277
15533 16142 15612 4277
15529 16142 15611 4278
15530 16142 15614 4277
15531 16143 15614 4278
15527 16146 15615 4277
15525 16142 15615 4277
15528 16143 15613 4277
15533 16155 15610 4278
15529 16151 15613 4277
15529 16151 15611 4277
15527 16153 15613 4277
15525 16146 15611 4276
15531 16146 15612 4276
15528 16148 15613 4277
15529 16146 15613 4277
15536 16140 15615 4277
15531 16142 15611 4277
15533 16143 15611 4278
15532 16142 15610 4278
15527 16142 15609 4277
15530 16145 15610 4277
15530 16139 15609 4276
15531 16134 15609 4277
15531 16137 15610 4278
15531 16145 15610 4277
15535 16139 15610 4276
15526 16142 15610 4277
15524 16140 15608 4276
15532 16144 15610 4278
15534 16141 15610 4278
15527 16141 15610 4277
15533 16144 15610 4278
15532 16140 15612 4277
15533 16137 15610 4277
15533 16137 15616 4277
15532 16137 15613 4277
15535 16138 15613 4277
15534 16140 15614 4278
15530 16140 15613 4278
15531 16139 15611 4277
15534 16140 15611 4276
15531 16139 15612 4277
15536 16138 15610 4277
15528 16142 15611 4277
15532 16141 15612 4277
15529 16139 15612 4278
15532 16141 15610 4277
15528 16143 15606 4277
15530 16140 15610 4277
15535 16138 15608 4277
15527 16142 15610 4278
15531 16138 15608 4278
15535 16145 15620 4277
15541 16138 15619 4277
15538 16139 15619 4278
15532 16135 15618 4277
15538 16137 15619 4277
15538 16136 15619 4277
15537 16138 15619 4278
15536 16139 15622 4277
15533 16138 15622 4276
15532 16137 15622 4277
15532 16139 15624 4278
15537 16138 15623 4279
15538 16143 15622 4277
15535 16143 15622 4278
15533 16137 15623 4278
15533 16135 15622 4279
15538 16136 15620 4277
15532 16138 15619 4278
15540 16137 15621 4278
15532 16136 15619 4277
15537 16139 15620 4277
15535 16143 15623 4278
15538 16144 15624 4279
15535 16140 15622 4278
15535 16137 15621 4278
15538 16138 15620 4278
15535 16141 15620 4278
15533 16142 15622 4277
15534 16139 15621 4278
15535 16140 15620 4278
15540 16135 15622 4278
15541 16139 15620 4278
15537 16135 15620 4278
15542 16139 15624 4278
15542 16138 15619 4279
15539 16144 15623 4277
15538 16138 15623 4277
15536 16140 15622 4277
15540 16141 15624 4278
15539 16142 15623 4277
15536 16143 15621 4278
15540 16140 15616 4277
15534 16144 15619 4278
15538 16147 15620 4278
15537 16144 15618 4277
15535 16143 15620 4277
15535 16143 15621 4278
15537 16140 15623 4278
15537 16137 15620 4277
15540 16143 15618 4278
15536 16140 15618 4277
15538 16143 15617 4278
15537 16144 15621 4277
15537 16146 15617 4277
15538 16140 15619 4278
15532 16140 15616 4278
15539 16143 15616 4277
15535 16143 15617 4277
15536 16143 15616 4278
15538 16139 15616 4277
15536 16144 15617 4277
15532 16138 15614 4278
15538 16140 15615 4277
15537 16138 15618 4277
15534 16136 15614 4278
15534 16138 15618 4277
15537 16140 15618 4277
15537 16145 15620 4277
15534 16143 15619 4278
15537 16141 15619 4277
15539 16139 15616 4277
15536 16144 15616 4277
15535 16146 15617 4277
15534 16144 15615 4278
15543 16149 15623 4277
15545 16148 15623 4278
15540 16146 15621 4278
15540 16147 15622 4278
15537 16154 15621 4277
15540 16149 15622 4278
15541 16147 15622 4278
15536 16146 15620 4277
15540 16147 15621 4277
15537 16150 15621 4277
15534 16150 15621 4277
15539 16143 15623 4278
15542 16145 15624 4277
15538 16147 15623 4277
15538 16152 15623 4277
15536 16147 15622 4278
15536 16149 15623 4278
15531 16149 15623 4277
15537 16151 15622 4277
15535 16146 15625 4276
15536 16149 15625 4277
15541 16146 15626 4278
15541 16152 15625 4277
15540 16148 15622 4278
15536 16145 15622 4277
15535 16149 15621 4276
15538 16150 15621 4278
15535 16149 15622 4278
15537 16149 15619 4277
15538 16149 15624 4277
15538 16151 15626 4278
15538 16149 15624 4277
15532 16150 15624 4278
15540 16149 15627 4278
15539 16150 15624 4278
15540 16146 15626 4277
15539 16147 15624 4279
15538 16153 15622 4278
15540 16154 15622 4279
15536 16155 15620 4277
15537 16152 15620 4278
15539 16148 15620 4277
15538 16149 15619 4277
15535 16149 15619 4277
15538 16153 15620 4277
15532 16147 15625 4277
15537 16149 15621 4277
15532 16148 15621 4277
15533 16149 15621 4277
15535 16148 15621 4277
15532 16148 15618 4277
15539 16151 15620 4277
15535 16150 15618 4278
15534 16149 15621 4278
15534 16149 15620 4278
15537 16148 15622 4278
15534 16155 15620 4277
15535 16147 15621 4277
15533 16147 15621 4277
15534 16149 15624 4278
15534 16151 15624 4278
15533 16148 15625 4278
15535 16150 15624 4277
15532 16146 15621 4277
15534 16148 15623 4277
15537 16146 15625 4278
15535 16147 15622 4278
15535 16148 15620 4277
15538 16150 15625 4279
15534 16152 15621 4277
15532 16150 15622 4278
15533 16151 15623 4278
15531 16152 15621 4278
15531 16147 15622 4279
15539 16150 15624 4278
15536 16146 15623 4278
15540 16147 15620 4278
15539 16140 15620 4277
15543 16142 15619 4278
15538 16145 15620 4277
15541 16145 15618 4277
15539 16144 15622 4277
15538 16144 15619 4277
15541 16145 15618 4277
15539 16149 15618 4277
15536 16146 15623 4278
15537 16147 15623 4277
15537 16146 15622 4277
15536 16146 15623 4278
15534 16146 15619 4277
15539 16144 15619 4278
15538 16148 15621 4277
15534 16149 15620 4278
15539 16149 15620 4277
15535 16149 15620 4278
15540 16145 15620 4277
15539 16144 15623 4277
15535 16144 15623 4277
15538 16146 15621 4277
15536 16142 15622 4277
15537 16145 15623 4277
15539 16147 15623 4277
15537 16143 15624 4278
15536 16146 15623 4278
15533 16148 15624 4278
15536 16144 15623 4278
15533 16145 15623 4278
15536 16144 15623 4278
15539 16148 15621 4277
15542 16144 15619 4277
15537 16145 15620 4278
15536 16147 15617 4278
15534 16147 15616 4277
15535 16144 15617 4277
15538 16146 15619 4278
15535 16153 15619 4277
15539 16148 15616 4277
15540 16146 15620 4277
15537 16144 15618 4277
15539 16149 15618 4278
15539 16149 15617 4279
15539 16145 15618 4279
15543 16148 15618 4277
15538 16147 15619 4278
15537 16145 15619 4278
15535 16146 15619 4278
15540 16146 15622 4277
15537 16145 15622 4276
15533 16145 15621 4279
15538 16144 15623 4277
15536 16143 15624 4277
15536 16144 15621 4277
15535 16143 15621 4277
15535 16144 15620 4278
15535 16142 15622 4277
15546 16155 15628 4277
15548 16153 15628 4277
15543 16156 15630 4277
15543 16154 15629 4277
15542 16153 15624 4278
15544 16149 15626 4277
15545 16153 15626 4278
15543 16150 15627 4277
15540 16153 15625 4277
15541 16148 15624 4278
15542 16157 15625 4278
15544 16156 15624 4277
15544 16149 15626 4277
15546 16151 15624 4278
15544 16149 15622 4277
15540 16151 15622 4276
15540 16153 15621 4277
15546 16150 15620 4277
15541 16150 15620 4277
15540 16147 15620 4278
15539 16152 15621 4277
15544 16152 15618 4278
15538 16152 15619 4278
15543 16154 15622 4277
15543 16152 15621 4278
15547 16147 15620 4277
15544 16151 15621 4277
15543 16148 15623 4277
15545 16146 15621 4278
15544 16146 15621 4278
15543 16152 15625 4279
15542 16150 15625 4277
15544 16146 15626 4277
15546 16149 15624 4277
15547 16146 15626 4277
15545 16149 15626 4277
15543 16147 15624 4278
15543 16149 15623 4277
15540 16149 15624 4277
15542 16147 15623 4277
15543 16146 15623 4278
15544 16153 15620 4278
15543 16149 15621 4277
15546 16149 15621 4278
15541 16153 15621 4278
15543 16147 15621 4278
15546 16147 15622 4277
15542 16149 15622 4278
15542 16152 15622 4278
15544 16148 15621 4277
15541 16144 15622 4277
15540 16150 15622 4277
15547 16148 15624 4278
15542 16148 15625 4277
15542 16150 15625 4277
15543 16149 15624 4277
15545 16153 15622 4278
15547 16148 15620 4278
15543 16151 15619 4277
15541 16150 15623 4278
15540 16149 15623 4277
15544 16154 15627 4277
15544 16155 15627 4278
15544 16153 15627 4278
15547 16152 15629 4279
15546 16154 15627 4279
15547 16155 15628 4277
15546 16154 15628 4277
15547 16157 15627 4277
15544 16154 15629 4278
15545 16155 15627 4278
15541 16157 15628 4278
15542 16157 15628 4277
15542 16155 15630 4279
15545 16158 15628 4277
15547 16154 15628 4279
15547 16158 15630 4278
15545 16154 15627 4278
15549 16157 15625 4278
15539 16158 15627 4278
15547 16160 15628 4278
15542 16155 15624 4277
15546 16153 15626 4278
15546 16156 15628 4278
15543 16155 15630 4277
15546 16155 15628 4277
15544 16157 15627 4277
15545 16160 15628 4277
15541 16153 15628 4277
15546 16157 15631 4278
15546 16156 15630 4278
15544 16157 15630 4278
15545 16160 15627 4277
15542 16155 15629 4278
15543 16156 15629 4278
15544 16160 15627 4277
15544 16161 15626 4277
15541 16159 15624 4277
15544 16155 15624 4278
15545 16156 15624 4278
15548 16158 15624 4279
15546 16162 15624 4279
15545 16160 15626 4278
15542 16157 15627 4279
15541 16159 15628 4278
15541 16157 15628 4278
15537 16156 15627 4277
15540 16153 15625 4278
15542 16150 15626 4277
15538 16157 15625 4277
15542 16154 15627 4277
15543 16148 15626 4277
15544 16154 15626 4277
15543 16151 15624 4278
15546 16152 15626 4278
15542 16151 15627 4277
15536 16146 15628 4279
15540 16149 15628 4277
15543 16150 15627 4278
15541 16147 15628 4277
15538 16149 15628 4277
15542 16153 15630 4278
15538 16155 15625 4279
15543 16153 15625 4277
15541 16152 15624 4277
15541 16151 15624 4277
15538 16150 15624 4277
15543 16148 15623 4277
15539 16153 15622 4278
15539 16151 15622 4278
15540 16148 15622 4277
15540 16145 15624 4278
15543 16146 15620 4278
15536 16147 15620 4278
15537 16149 15619 4277
15541 16147 15621 4278
15540 16149 15624 4277
15534 16147 15621 4277
15539 16148 15622 4277
15542 16146 15621 4277
15544 16145 15621 4277
15541 16148 15620 4278
15531 16145 15618 4277
15538 16147 15621 4278
15536 16147 15621 4277
15538 16149 15618 4278
15539 16147 15621 4277
15538 16149 15620 4278
15541 16150 15620 4278
15534 16149 15620 4277
15540 16147 15622 4277
15539 16146 15621 4277
15543 16146 15620 4278
15538 16147 15620 4277
15539 16148 15618 4278
15537 16151 15618 4278
15536 16147 15620 4278
15533 16153 15620 4278
15541 16147 15620 4277
15540 16143 15620 4277
15540 16149 15621 4278
15538 16147 15624 4278
15537 16152 15625 4278
15540 16151 15621 4277
15540 16157 15620 4278
15542 16150 15620 4277
15539 16149 15623 4277
15538 16150 15620 4278
15542 16154 15621 4278
15537 16150 15619 4278
15538 16150 15619 4278
15535 16149 15619 4277
15540 16147 15622 4278
15540 16149 15623 4278
15534 16149 15623 4278
15536 16149 15623 4278
15538 16147 15624 4278
15533 16148 15621 4278
15532 16147 15619 4278
15538 16151 15620 4277
15536 16149 15620 4278
15532 16148 15621 4278
15534 16147 15621 4277
15547 16157 15632 4277
15542 16152 15629 4278
15548 16151 15630 4277
15540 16149 15631 4277
15545 16153 15632 4277
15540 16149 15632 4278
15543 16156 15633 4278
15542 16151 15632 4277
15541 16149 15632 4278
15544 16150 15632 4277
15546 16151 15631 4278
15543 16153 15631 4278
15538 16151 15631 4278
15540 16156 15634 4277
15547 16150 15635 4278
15547 16152 15632 4278
15542 16152 15631 4278
15543 16153 15633 4279
15542 16152 15633 4278
15546 16148 15633 4278
15544 16151 15632 4279
15547 16151 15634 4278
15538 16152 15630 4278
15543 16153 15632 4278
15540 16153 15630 4278
15540 16152 15630 4278
15542 16154 15631 4277
15537 16150 15630 4277
15538 16150 15630 4277
15547 16157 15630 4279
15548 16150 15629 4278
15544 16153 15626 4278
15546 16154 15629 4278
15543 16150 15629 4277
15542 16152 15629 4278
15542 16155 15629 4278
15544 16155 15629 4278
15545 16150 15630 4278
15543 16149 15630 4278
15543 16149 15629 4278
15544 16144 15629 4278
15543 16148 15631 4277
15544 16153 15633 4279
15543 16149 15632 4278
15539 16145 15632 4278
15541 16155 15631 4278
15541 16157 15635 4278
15544 16157 15636 4280
15545 16152 15632 4278
15538 16149 15631 4279
15546 16149 15634 4278
15545 16156 15635 4279
15539 16153 15631 4278
15543 16153 15631 4279
15538 16152 15631 4279
15542 16152 15633 4278
15545 16151 15632 4279
15542 16151 15631 4278
15540 16152 15629 4278
15540 16155 15631 4279
15546 16154 15633 4278
15550 16152 15632 4279
